660.686803	84.8053892	65965.7423	32.9123468	513.740831	195611.891	3.209705	37323.0174	579.558824	15890.8507	8.6475	462.07925	488.91129	12.5482456	294.513956	Рислинг	Черноморская
2618.36851	153.388998	91254.4571	463.317073	6550.08078	445664.408	29.7877956	73935.7247	1674.08124	106093.775	83.97	606.812447	1099.20182	33.2507289	1456.53425	Рислинг	Черноморская
2397.31888	137.976424	84457.0502	434.634146	6509.36995	438025.642	29.2018581	73169.3966	1647.96905	98512.5303	46.68	585.523549	1082.95325	29.2419825	568.364997	Рислинг	Черноморская
2527.09641	145.152259	87286.872	437.560976	6413.40872	450582.517	28.9484797	73179.349	1636.36364	96184.3169	125.835	586.312027	1073.26112	29.6501458	1189.8388	Рислинг	Черноморская
2595.55048	177.40668	86732.577	375.073171	6161.87399	552580.095	36.1064189	71448.098	1311.99226	82549.7171	63.03	541.053406	1164.90878	38.9941691	1207.25389	Рислинг	Черноморская
2310.32516	160.609037	81743.9222	379.02439	6124.07108	498690.22	36.3122889	64165.0548	1294.72921	80439.7736	84.96	550.83053	1141.10604	28.7172012	657.023604	Рислинг	Черноморская
2417.28465	166.650295	84282.0097	389.268293	6401.77706	532423.611	37.8642314	68745.3256	1351.30561	99036.3783	44.13	554.615223	1193.41505	37.2740525	461.427749	Рислинг	Черноморская
2458.64233	140.230845	84384.1167	429.365854	6003.39257	440936.148	29.1701858	67538.3623	1652.32108	101306.386	64.485	553.511354	1092.21779	33.8483965	697.610823	Рислинг	Черноморская
2514.26127	153.536346	85098.8655	431.121951	6094.99192	385166.394	29.1543497	60214.0554	1661.02515	98934.519	75.81	550.357443	1099.48689	50.9912536	711.139896	Рислинг	Черноморская
2552.76669	146.846758	88847.6499	435.365854	6153.15024	457228.436	29.8511402	71943.2624	1691.48936	100418.755	79.005	554.615223	1123.85975	29.5918367	1022.88428	Рислинг	Черноморская
746.825702	90.8832335	67199.0212	29.3355325	559.070905	258483.412	3.66983754	48268.2141	586.764706	15009.6308	11.91	484.60801	503.74424	12.6695906	312.993263	Рислинг	Черноморская
806.848788	96.991018	67991.8434	33.2375118	537.506112	240624.558	3.43896965	45390.0709	591.911765	15168.5393	9.951	471.3464	514.544931	13.755848	309.239654	Рислинг	Черноморская
660.686803	84.8053892	65965.7423	32.9123468	513.740831	195611.891	3.209705	37323.0174	579.558824	15890.8507	8.6475	462.07925	488.91129	12.5482456	294.513956	Рислинг	Черноморская
774.749132	100.035233	70325.9259	74.5352113	848.150573	256682.914	20.1751487	55735.8818	1019.41176	33463.9676	17.79	712.365591	567.743491	16.6472303	314.107486	Рислинг	Черноморская
756.947125	98.4497685	69362.963	65.6760563	790.998363	249925.407	19.7620621	54912.2502	1007.64706	31671.2551	8.826	709.229391	559.932498	14.6209913	288.915547	Рислинг	Черноморская
760.275955	102.103886	71570.3704	67.915493	798.363339	247672.904	20.1916722	53921.8071	1041.02941	37209.7166	11.7345	736.55914	576.856316	14.4402332	308.493282	Рислинг	Черноморская
540.645389	182.769992	77166.3158	42.8486998	2305.8548	555429.931	22.6378676	84221.621	1175.57731	70550.7246	34.71	1295.29877	818.380921	17.4831933	382.191135	Шардоне	Таманская
952.080762	177.081616	82294.7368	34.0543735	1707.25995	560138.593	19.0119485	73290.2012	1711.84739	81666.6667	47.22	1585.67663	830.183323	19.0840336	395.040868	Шардоне	Таманская
983.953447	175.845012	82913.6842	46.2884161	1732.55269	577339.623	18.6397059	74803.4349	1736.94779	80695.6522	38.85	1638.4007	846.731019	19.1218487	411.191449	Шардоне	Таманская
990.69829	109.167354	66480	77.1867612	1104.0281	685446.66	17.7573529	77773.4384	1103.16265	59231.8841	27.795	843.453427	612.386437	17.6848739	406.475951	Шардоне	Таманская
950.625992	108.116241	66063.1579	77.9432624	1109.78923	696689.792	17.7849265	77988.0014	1097.64056	61275.3623	25.44	851.230228	606.181051	18.5294118	411.191449	Шардоне	Таманская
904.437283	102.693247	66049.4845	90.4328018	1123.26531	674876.194	16.6858407	75266.4392	1140.03019	54013.2743	25.02	783.028617	586.583101	19.0174129	402.45864	Шардоне	Таманская
592.959841	43.7794955	19744.3299	553.189066	2487.07483	567585.506	58.6725664	24827.2583	207.026664	21637.1681	11.817	396.82035	416.318477	7.46144279	124.195772	Шардоне	Таманская
570.649479	41.2530513	19954.6392	570.501139	2578.23129	545475.718	60.3318584	25378.7639	210.171055	21477.8761	9.651	413.394277	422.585887	5.01865672	116.498162	Шардоне	Таманская
549.330689	44.4995932	19410.3093	552.961276	2485.71429	569301.791	58.6858407	25122.0285	201.869864	20867.2566	7.1145	414.348172	410.51532	5.48756219	119.255515	Шардоне	Таманская
1066.28449	107.089241	51182.7195	47.4025424	2889.35825	635631.154	41.300578	57337.5594	1586.29004	53718.5185	79.155	1122.72977	803.253686	19.5747423	678.670473	Шардоне	Таманская
1057.95414	109.453711	50762.0397	48.5974576	2883.50934	626746.855	41.5028902	55958.7956	1600.49948	51970.3704	78.03	1120.39075	807.956279	18.4536082	677.202284	Шардоне	Таманская
1238.40021	109.566305	50940.5099	48.4830508	4936.47441	659356.268	41.6763006	57908.0824	1599.20772	53096.2963	74.31	1112.54816	805.668531	18.8659794	685.154976	Шардоне	Таманская
663.606234	60.412844	23188.3853	559.449153	3009.26076	531038.734	52.4132948	26900.1585	398.768515	34740.7407	12.5175	453.357182	461.616675	10.806701	191.721044	Шардоне	Таманская
637.943389	59.3369475	22627.4788	551.440678	2962.46954	520841.983	52.1965318	26605.3883	391.92215	30666.6667	12.777	453.90754	454.37214	8.47164948	187.194127	Шардоне	Таманская
667.771408	59.2743953	23060.9065	552.076271	2952.23396	563345.273	51.8641618	28345.4834	390.630382	33140.7407	16.41	477.572922	458.439248	10.2770619	184.1354	Шардоне	Таманская
566.408965	48.7347932	48085.7143	38.0643813	7756.46688	1055010.41	62.0913462	75460.1522	366.704407	38201.9704	8.6325	110.970955	1081.20162	27.8846154	70.2880859	Шардоне	Таманская
570.708826	51.3746959	48985.7143	38.1521739	7928.23344	802009.829	64.1971154	57505.807	367.618882	46891.6256	14.0265	109.183578	1104.55234	26.5641026	54.8461914	Шардоне	Таманская
543.606671	48.783455	47314.2857	34.7408027	7668.45426	821292.795	61.3269231	57553.8646	360.82564	38142.8571	10.191	118.134426	1072.74487	27.8076923	61.8530273	Шардоне	Таманская
1208.2693	129.647117	56499.6326	909.532215	4069.98469	769600	38.0897463	173800	2810.99196	36668.2809	2240.25974	1590.06395	1284.03431	11.8267196	7733.58349	Шардоне	Таманская
450.633884	81.6650099	50772.9611	126.368049	1082.89433	510100	15.0990774	127100	1282.43968	44644.0678	35.4684601	1641.0469	651.494189	15.1190476	859.193246	Шардоне	Таманская
332.356896	66.083499	43459.2212	214.607237	3182.38897	622600	12.7904173	159900	1808.31099	37409.201	3132.18924	1311.16769	556.308799	11.2328042	1439.49343	Шардоне	Таманская
708.970085	68.2608277	63724.0836	11.4807302	1961.88222	646656.562	39.6172927	138912.861	94.7536408	57737.6707	12.3651452	2775.5189	1036	23.4285714	10.3681662	Шардоне	Таманская
720.04895	68.8864293	64339.0045	9.95131846	1967.25616	692455.379	39.7873848	146345.072	98.0707929	58458.494	13.432128	2832.70103	1045	20.9230769	9.90417591	Шардоне	Таманская
675.102564	69.7430221	64646.465	11.0040568	1942.53605	664763.071	40.5811481	142588.13	96.7156149	59815.3379	12.910492	2743.62887	1050	20.5604396	20.343958	Шардоне	Таманская
800.964659	72.1491819	56001.4009	6.82555781	1035.41558	491626.976	23.869596	116861.243	1118.55016	51748.4768	13.3609959	4836.27491	818.1	18.7472527	395.63143	Шардоне	Таманская
730.017094	70.4744947	54373.6692	3.62677485	1016.06941	490088.515	23.4443657	119066.405	1108.43689	51759.0772	15.1511559	4679.02405	800.2	17.3406593	392.000202	Шардоне	Таманская
703.380525	71.4177093	54093.3376	4.11561866	1057.98612	489970.172	23.6711552	118249.679	1130.68608	50836.8473	13.787789	4593.25086	822.1	16.1978022	410.761549	Шардоне	Таманская
167.826903	52.5174207	58946.7872	82.3819978	482.531616	530764.308	32.7312454	113773.894	875.993034	41877.2502	36.0712298	5668.71478	615.4	12.787696	483.964578	Шардоне	Таманская
186.479642	82.6162246	61081.2553	85.8616905	468.480094	529958.939	34.0713765	115745.632	900.481498	42671.7472	30.6956038	6087.68385	624.9	11.8226779	496.607629	Шардоне	Таманская
467.75266	53.6262976	35201.9704	28.633035	2624.14824	783643.86	8.7861244	54844.5891	814.851132	23560.5096	7.458	646.742958	904.985192	14.2091837	361.672052	Шардоне	Анапская
506.150266	55.266436	35075.2991	32.5996745	2427.25643	782449.281	8.81052632	54444.2636	813.647709	24248.4076	13.6815	636.575704	907.082922	12.5625	347.738288	Шардоне	Анапская
566.115359	111.384083	35037.2977	35.4922701	3153.49671	765526.078	14.7416268	52940.6021	792.520948	25022.293	7.5855	647.007042	900.172754	16.8877551	347.011309	Шардоне	Анапская
483.959441	63.2283737	34251.9353	32.2823434	2391.75134	695444.107	8.30526316	52696.5012	757.889107	21382.1656	8.742	579.797535	869.94077	12.1875	337.681745	Шардоне	Анапская
477.227394	63.6539792	34783.955	28.6940602	2471.3688	703806.16	8.40430622	51231.8959	786.637547	21410.828	12.543	593.926056	887.21619	11.3252551	344.951535	Шардоне	Анапская
520.487035	65.6678201	38862.7727	32.4043938	2376.68858	686982.505	8.40430622	51671.2775	761.63309	22528.6624	16.305	589.832746	865.251728	11.6403061	404.442649	Шардоне	Анапская
1369.44058	161.435523	61997.1429	21.8227425	4759.77918	681365.098	9.21346154	55670.004	665.868316	61477.8325	35.13	613.014336	455.780882	17.5512821	553.100586	Шардоне	Южно-предгорная
1342.07783	159.854015	61392.8571	22.7633779	4729.96845	683384.257	9.15865385	55362.4349	661.295941	58906.4039	35.895	626.838578	450.100976	18.1410256	547.241211	Шардоне	Южно-предгорная
1422.8631	168.36983	62601.4286	28.2065217	4856.30915	703575.843	9.24663462	56044.8538	669.787493	64758.6207	38.91	619.018805	459.441266	20.6410256	577.758789	Шардоне	Южно-предгорная
1337.24861	284.142522	60524.8425	28.415922	5114.91966	646693.64	9.33774834	55348.7242	712.375022	64210.0239	40.14	621.826957	448.059921	17.7099237	593.4	Шардоне	Южно-предгорная
1366.40189	160.924041	59630.5108	27.0999188	5022.64728	718733.374	8.97871334	60733.9004	700.140326	64324.5823	37.875	608.821952	441.306483	20.3435115	592.08	Шардоне	Южно-предгорная
1325.8408	162.216132	59832.0504	27.4289196	4997.85769	710413.568	9.05392621	63582.017	719.873706	61918.8544	38.97	650.518413	446.218075	17.1882952	587.4	Шардоне	Южно-предгорная
1273.87189	206.264683	61759.2722	37.8229082	5705.73833	876711.811	9.57757805	54823.8153	632.257499	52739.8568	40.965	770.915266	465.250491	23.7277354	666.12	Шардоне	Южно-предгорная
1095.27632	198.747063	61822.2533	24.8943948	5736.03673	964412.356	9.55487228	59956.2576	644.492194	54071.599	36.465	803.092599	457.023576	23.0152672	636.48	Шардоне	Южно-предгорная
1079.68565	278.504307	61797.0609	26.3688058	5758.07192	887184.979	9.78476821	56272.175	648.307315	55360.3819	35.355	810.466571	457.269155	20.8778626	641.76	Шардоне	Южно-предгорная
1713.70627	95.2623336	39917.4248	38.1640942	4594.33818	373901.878	11.5245979	42799.514	510.568321	65140.8115	16.185	253.128352	381.630648	19.9745547	278.04	Шардоне	Южно-предгорная
1717.50887	95.6734534	40257.5227	39.9431357	4595.71538	354717.383	11.602649	40972.0535	512.804771	61689.7375	26.175	204.191991	380.64833	16.5903308	288.36	Шардоне	Южно-предгорная
1149.40003	97.4706343	66067.1798	21.7871649	4712.77735	545681.405	13.281457	64651.2758	1110.19996	47856.8019	38.46	710.582767	596.38998	26.3358779	409.56	Шардоне	Южно-предгорная
1039.50482	93.2537197	66004.1987	25.1746548	4708.64575	557133.374	13.2275307	64845.6865	1108.35818	47670.6444	38.355	696.23704	595.776031	23.2697201	408.36	Шардоне	Южно-предгорная
347.18324	59.3362832	37161.7647	56.3110307	695.808	539315.663	9.64972304	47970.956	650.577639	25786.5169	34.26	1386.78392	508.301887	21.5706052	654.117315	Шардоне	Черноморская
437.850842	63.0530973	37823.5294	58.9692586	680.688	542501.643	10.0114044	48987.495	652.046211	25280.8989	31.005	1405.92965	518.632075	21.4697406	671.037789	Шардоне	Черноморская
402.967121	62.5368732	37764.7059	57.9385172	681.84	490109.967	9.96089932	46954.4171	646.318778	26046.549	33.9	1384.07035	517.075472	26.4121037	674.28088	Шардоне	Черноморская
1134.6231	190.265487	77014.7059	44.4846293	2936.16	999158.817	35.3209514	54505.8491	1891.52144	56788.122	57.99	2216.0804	1401.36792	22.8530259	819.232939	Шардоне	Черноморская
1250.40096	200.442478	80352.9412	61.5189873	3087.36	768529.244	37.0967742	45027.8338	1981.10437	46603.5313	58.305	2351.75879	1468.86792	23.9481268	849.407783	Шардоне	Черноморская
